inf
1.3182889836122953e+42
1.3701727191430745e+100
2.1179724594490685e+34
6.482597875398638e+194
3.783251913815275e+22
1.134137652276074e+26
1.9830740266174467e+60
9.476009330688382e+52
17190967356.86251
1.3882907398153688e+67
3389024849.556998
4.422202851315585e+35
682978854264628.4
32.03300099999999
46315281.96893488
291467.94782503106
3749.206535075
